Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
43,0.8589,0.7016,0.7886,0.7719,0.8133,0.8448,0.7778,0.7696,0.7904,0.7544,0.9995,0.0031,0.9995,0.9995,0.9995
44,0.8582,0.7013,0.7812,0.7703,0.7959,0.8424,0.7783,0.7637,0.7787,0.7533,0.9988,0.0039,0.9988,0.9988,0.9988
45,0.8589,0.7173,0.7842,0.7703,0.8035,0.8424,0.7964,0.7643,0.7869,0.7484,0.9989,0.0036,0.9989,0.9989,0.9989
46,0.8585,0.6856,0.7805,0.7698,0.7941,0.8452,0.7613,0.7666,0.7797,0.7565,0.9995,0.0025,0.9995,0.9995,0.9995
47,0.8582,0.7109,0.7797,0.7695,0.7934,0.8407,0.7843,0.761,0.7767,0.7503,0.9997,0.003,0.9997,0.9997,0.9997
48,0.8569,0.7023,0.7826,0.7728,0.7954,0.8436,0.7838,0.7665,0.7804,0.7566,0.9992,0.0032,0.9992,0.9992,0.9992
49,0.8608,0.7079,0.7899,0.7739,0.8132,0.8456,0.7787,0.7703,0.7938,0.7536,0.9994,0.0025,0.9994,0.9994,0.9994
50,0.8582,0.7036,0.7797,0.7704,0.792,0.8407,0.7803,0.7618,0.777,0.7514,0.9992,0.0033,0.9992,0.9992,0.9992
51,0.8572,0.686,0.7807,0.7719,0.7912,0.8448,0.755,0.766,0.7811,0.7539,0.9996,0.0027,0.9996,0.9996,0.9996
52,0.8598,0.6866,0.788,0.7766,0.8059,0.8493,0.7586,0.7757,0.7948,0.7617,0.9989,0.0036,0.9989,0.9989,0.9989
53,0.855,0.7061,0.7784,0.7673,0.793,0.844,0.7804,0.767,0.7832,0.7555,0.999,0.0035,0.999,0.999,0.999
54,0.8546,0.6998,0.7752,0.7664,0.7866,0.8444,0.773,0.7665,0.7791,0.7571,0.9991,0.0033,0.9991,0.9991,0.9991
55,0.8566,0.6852,0.7797,0.7731,0.789,0.8407,0.7604,0.7625,0.7737,0.7547,0.9987,0.0043,0.9987,0.9987,0.9987
56,0.8572,0.6943,0.7774,0.7698,0.7885,0.8428,0.7718,0.7636,0.7783,0.755,0.9997,0.0023,0.9997,0.9997,0.9997
57,0.8592,0.7137,0.7833,0.7698,0.8014,0.8436,0.7917,0.7644,0.7802,0.753,0.9993,0.0029,0.9993,0.9993,0.9993
58,0.8598,0.6982,0.7862,0.7729,0.8031,0.8481,0.77,0.7738,0.793,0.7589,0.9993,0.0039,0.9993,0.9993,0.9993
59,0.8572,0.7127,0.7843,0.7732,0.7998,0.842,0.7826,0.7645,0.7809,0.7529,0.9994,0.0034,0.9994,0.9994,0.9994
Mean,0.8386864406779662,0.6942186440677967,0.7636169491525424,0.7629898305084748,0.7733847457627119,0.8255661016949153,0.7551457627118645,0.747306779661017,0.7575372881355932,0.7465203389830507,0.9701677966101695,0.08651186440677966,0.9701338983050848,0.9701762711864407,0.9701203389830507
Std,0.04218655799000238,0.07125904776086277,0.044464065896508996,0.024768714240815788,0.05222493727752238,0.039264854909867274,0.07115809334838313,0.03961189678665766,0.04810501048641715,0.0195742950695374,0.07085454853790012,0.19910850194420138,0.07095270792667051,0.07084454652309606,0.07100446508461333
